anime,anime_url,anime_img,episodes,votes,weight,rate,rate_1,rate_2,rate_3,rate_4,rate_5,genre_action,genre_adventure,genre_comedy,genre_drama,genre_family,genre_fantasy,genre_food,genre_harem,genre_historical,genre_horror,genre_idols,genre_isekai,genre_jdrama,genre_magical girls,genre_martial arts,genre_mecha,genre_music,genre_mystery,genre_post-apocalyptic,genre_romance,genre_sci-fi,genre_seinen,genre_sgdrama,genre_shojo,genre_shonen,genre_slice of life,genre_sports,genre_supernatural,genre_thriller,MAL_ID,Score,Genre,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
Tsukimonogatari,https://www.crunchyroll.com/tsukimonogatari,https://img1.ak.crunchyroll.com/i/spire3/d30c35a7e579848a8e92e338218f57c81429224923_full.jpg,1,7,34,4.86,0,0,0,1,6,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28025,8.14,"Mystery, Comedy, Supernatural, Ecchi",Tsukimonogatari,憑物語,TV,4,"Dec 31, 2014",Fall 2014,Aniplex,Aniplex of America,Shaft,Light novel,24 min. per ep.,R - 17+ (violence & profanity),377.0,440,315680,879,7281,229529,2871,1167,74832,24877.0,42219.0,65008.0,32524.0,8785.0,2817.0,980.0,368.0,164.0,392.0
Brave Beats,https://www.crunchyroll.com/brave-beats,https://img1.ak.crunchyroll.com/i/spire2/464752389742141621c5d8e4f84323cc1444425970_full.jpg,22,7,31,4.43,0,1,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31573,6.44,"Adventure, Music",Brave Beats,ブレイブビーツ,TV,22,"Oct 11, 2015 to Mar 27, 2016",Fall 2015,Unknown,Unknown,Bandai Namco Pictures,Original,23 min. per ep.,G - All Ages,6209.0,7162,3906,22,361,1512,267,724,1042,118.0,92.0,170.0,301.0,290.0,236.0,133.0,53.0,51.0,37.0
Thermae Romae,https://www.crunchyroll.com/thermae-romae,https://img1.ak.crunchyroll.com/i/spire3/64f47893fb1fb8cfac30cfad33b2dade1560405160_full.jpg,0,7,30,4.29,0,1,0,2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12321,7.02,"Comedy, Historical, Seinen",Thermae Romae,テルマエ・ロマエ,TV,3,"Jan 13, 2012 to Jan 27, 2012",Winter 2012,"Dentsu, Fuji TV, Toho, Sony Music Entertainment",Discotek Media,"Gonzo, DLE",Manga,24 min. per ep.,PG-13 - Teens 13 or older,3585.0,3603,20600,30,673,12747,364,659,6157,498.0,966.0,2329.0,3355.0,1751.0,823.0,302.0,104.0,68.0,69.0
Pastel Memories,https://www.crunchyroll.com/pastel-memories,https://img1.ak.crunchyroll.com/i/spire1/28d0474e5cb2b17fbd4f9764b65e19b61549060465_full.jpg,11,7,19,2.71,2,2,1,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37374,5.12,"Action, Sci-Fi, Adventure",Unknown,ぱすてるメモリーズ,TV,12,"Jan 8, 2019 to Mar 26, 2019",Winter 2019,"MAGES., FuRyu",Sentai Filmworks,Project No.9,Game,24 min. per ep.,PG-13 - Teens 13 or older,10475.0,4008,16416,15,1420,3637,612,3741,7006,112.0,60.0,187.0,443.0,760.0,945.0,802.0,531.0,359.0,288.0
Million Doll,https://www.crunchyroll.com/million-doll,https://img1.ak.crunchyroll.com/i/spire1/801bfebed57afb72d0bd21d26f62d5c11436314465_full.jpg,12,7,17,2.43,1,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29941,4.81,Music,Million Doll,ミリオンドール,TV,11,"Jul 7, 2015 to Sep 22, 2015",Summer 2015,Unknown,Unknown,Asahi Production,Web manga,4 min. per ep.,PG-13 - Teens 13 or older,10758.0,4840,10350,5,632,4774,365,1816,2763,55.0,43.0,129.0,436.0,794.0,1036.0,770.0,474.0,363.0,247.0
Nazotokine,https://www.crunchyroll.com/nazotokine,https://img1.ak.crunchyroll.com/i/spire3/a13856557a3fa685fd12f85dab3c783b1475669513_full.jpg,12,7,11,1.57,4,2,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33690,4.86,Game,Nazotokine,ナゾトキネ,TV,12,"Oct 5, 2016 to Dec 21, 2016",Fall 2016,Pony Canyon Enterprise,Unknown,Tengu Kobo,Original,7 min. per ep.,PG-13 - Teens 13 or older,10707.0,4580,11819,3,897,4125,389,2372,4036,69.0,45.0,123.0,374.0,686.0,943.0,734.0,466.0,305.0,268.0
True Tears,https://www.crunchyroll.com/true-tears,https://img1.ak.crunchyroll.com/i/spire2/f3396572ad217714911c0b9d0ebc763a1499980478_full.jpg,0,6,28,4.67,0,0,0,2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2129,7.36,"Drama, Romance, School",True Tears,true tears,TV,13,"Jan 6, 2008 to Mar 30, 2008",Winter 2008,"Bandai Visual, Lantis","Bandai Entertainment, Discotek Media, Bandai Visual USA",P.A. Works,Original,24 min. per ep.,PG-13 - Teens 13 or older,2086.0,813,184013,927,6117,109972,3948,4074,59902,6671.0,13178.0,23924.0,23751.0,11937.0,5487.0,2418.0,945.0,506.0,483.0
Usakame,https://www.crunchyroll.com/usakame,https://img1.ak.crunchyroll.com/i/spire4/429e4c9bb85bdba663ec945ee2bec6631460330376_full.jpg,12,6,23,3.83,0,2,0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,32454,5.8,"Slice of Life, Comedy, Sports, Shounen",Usakame,うさかめ,TV,12,"Apr 12, 2016 to Jun 28, 2016",Spring 2016,"DAX Production, Earth Star Entertainment",Unknown,Millepensee,Manga,3 min. per ep.,PG-13 - Teens 13 or older,8851.0,4845,10285,6,557,6104,235,743,2646,140.0,117.0,357.0,926.0,1277.0,1090.0,553.0,237.0,139.0,81.0
Lost Universe,https://www.crunchyroll.com/lost-universe,https://img1.ak.crunchyroll.com/i/spire4/13c1670e6c4be51ee3e5485c8611c8471462930350_full.jpg,0,6,22,3.67,0,1,0,5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1184,7.03,"Adventure, Comedy, Drama, Sci-Fi, Shounen, Space",Unknown,ロスト・ユニバース,TV,26,"Apr 3, 1998 to Sep 25, 1998",Spring 1998,"SoftX, Studio Tulip","ADV Films, Nozomi Entertainment",E&G Films,Light novel,22 min. per ep.,PG-13 - Teens 13 or older,3534.0,4300,13834,48,624,7258,816,784,4352,339.0,530.0,1160.0,1850.0,1057.0,589.0,196.0,74.0,32.0,18.0
Dallos,https://www.crunchyroll.com/dallos,https://img1.ak.crunchyroll.com/i/spire2/b59dea4bbbaca46fd4ea2a475f4218eb1430953840_full.jpg,0,6,20,3.33,1,1,0,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060,5.97,"Action, Sci-Fi, Mecha",Dallos,ダロス,OVA,4,"Dec 21, 1983 to Jul 5, 1984",Unknown,Unknown,Discotek Media,Studio Pierrot,Original,30 min. per ep.,PG-13 - Teens 13 or older,8325.0,5994,6046,4,216,2515,140,186,2989,39.0,53.0,206.0,450.0,565.0,458.0,190.0,79.0,33.0,18.0
Accel World,https://www.crunchyroll.com/accel-world,https://img1.ak.crunchyroll.com/i/spire4/ae4c67ecb34c76379beb0a072ef4205d1575414444_full.jpg,0,5,25,5.0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11759,7.32,"Action, Game, Sci-Fi, Romance, School",Accel World,アクセル・ワールド,TV,24,"Apr 7, 2012 to Sep 22, 2012",Spring 2012,"Genco, Rakuonsha, Warner Bros. Japan, flying DOG, ASCII Media Works",VIZ Media,Sunrise,Light novel,24 min. per ep.,PG-13 - Teens 13 or older,2228.0,178,598685,4155,27225,405638,20525,38761,106536,25723.0,47050.0,85029.0,86155.0,43165.0,22574.0,11425.0,5204.0,2878.0,2391.0
Inukami!,https://www.crunchyroll.com/inukami,https://img1.ak.crunchyroll.com/i/spire3/687eb2f221636d2ee47a0817d32959981557436470_full.jpg,0,5,24,4.8,0,0,0,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,940,7.27,"Comedy, Ecchi, Romance, Shounen, Supernatural",Unknown,いぬかみっ!,TV,26,"Apr 6, 2006 to Sep 28, 2006",Spring 2006,"Starchild Records, Yomiuri Advertising, ASCII Media Works",Discotek Media,Seven Arcs,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,2502.0,1948,62619,229,2893,34041,2644,3456,19585,1821.0,3346.0,6771.0,7502.0,4028.0,2052.0,893.0,340.0,222.0,170.0
Frame Arms Girl,https://www.crunchyroll.com/frame-arms-girl,https://img1.ak.crunchyroll.com/i/spire2/1a9c1ea4f9b84085b9f093cd9152e0681541054909_full.jpg,12,5,23,4.6,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34427,6.42,"Action, Sci-Fi, Slice of Life, Mecha",Unknown,フレームアームズ・ガール,TV,12,"Apr 4, 2017 to Jun 20, 2017",Spring 2017,"Frontier Works, Pony Canyon, Nippon Columbia, Bandai Namco Games, Kotobukiya",Sentai Filmworks,"Zexcs, Studio A-CAT",Other,23 min. per ep.,PG-13 - Teens 13 or older,6302.0,3053,28488,50,2792,10507,1247,3888,10054,403.0,458.0,1205.0,2302.0,2190.0,1439.0,753.0,361.0,213.0,186.0
Hagane Orchestra,https://www.crunchyroll.com/hagane-orchestra,https://img1.ak.crunchyroll.com/i/spire3/fe2da3706ef3fa2147014cd838c43bd51479609880_full.jpg,12,5,22,4.4,0,0,0,3,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34013,5.58,"Game, Adventure, Comedy, Parody",Hagane Orchestra,はがねオーケストラ,TV,12,"Oct 10, 2016 to Dec 26, 2016",Fall 2016,Unknown,Unknown,Fanworks,Game,4 min. per ep.,PG-13 - Teens 13 or older,9477.0,6858,4340,1,281,1663,120,347,1929,38.0,28.0,85.0,211.0,331.0,332.0,178.0,89.0,51.0,46.0
Long Riders!,https://www.crunchyroll.com/long-riders,https://img1.ak.crunchyroll.com/i/spire2/16750be6cfc1cc06cc32869861f49af11541633068_full.jpg,12,5,21,4.2,0,0,1,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,30652,6.64,"Slice of Life, Comedy, Sports, Shounen",Long Riders!,ろんぐらいだぁす！,TV,12,"Oct 8, 2016 to Feb 5, 2017",Fall 2016,"Lantis, DAX Production, NBCUniversal Entertainment Japan, Hakuhodo DY Music & Pictures, Ichijinsha, Bandai Channel",Sentai Filmworks,Actas,Manga,23 min. per ep.,PG-13 - Teens 13 or older,5185.0,3422,22789,45,1768,9081,973,2688,8279,373.0,462.0,1225.0,2333.0,1846.0,1110.0,484.0,210.0,112.0,61.0
Key the Metal Idol,https://www.crunchyroll.com/key-the-metal-idol,https://img1.ak.crunchyroll.com/i/spire4/c38202da7effef27f8c36a5c601a56961557252477_full.jpg,0,5,18,3.6,1,1,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457,6.92,"Action, Sci-Fi, Music, Psychological, Drama, Mecha",Key the Metal Idol,KEY THE METAL IDOL,OVA,15,"Dec 16, 1994 to Jun 18, 1997",Unknown,"VIZ Media, Pony Canyon, Fuji TV, Fuji Creative",Discotek Media,Studio Pierrot,Original,34 min. per ep.,PG-13 - Teens 13 or older,3932.0,4071,15722,90,853,4960,694,671,8544,249.0,413.0,916.0,1182.0,686.0,439.0,210.0,66.0,43.0,26.0
Time Bokan 24,https://www.crunchyroll.com/time-bokan-24,https://img1.ak.crunchyroll.com/i/spire1/c11be10305fac9fe0d1e99a41e93df361507330592_full.jpg,48,5,18,3.6,1,0,0,3,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33026,5.89,"Adventure, Comedy, Mecha",Time Bokan 24,タイムボカン24,TV,24,"Oct 1, 2016 to Mar 18, 2017",Fall 2016,"Yomiuri Telecasting, Level-5",Unknown,Tatsunoko Production,Original,23 min. per ep.,PG-13 - Teens 13 or older,8541.0,6979,4134,4,407,878,232,1123,1494,38.0,31.0,77.0,181.0,215.0,248.0,161.0,79.0,64.0,57.0
Blue Seed,https://www.crunchyroll.com/blue-seed,https://img1.ak.crunchyroll.com/i/spire4/fc72595ca1f2b28b4f2b4a39cf6370fc1557261324_full.jpg,0,4,20,5.0,0,0,0,0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,998,7.03,"Action, Adventure, Comedy, Demons, Drama, Ecchi, Horror, Mystery, Romance, Sci-Fi",Blue Seed,ブルーシード,TV,26,"Oct 5, 1994 to Mar 29, 1995",Fall 1994,"Nihon Ad Systems, Movic","ADV Films, Discotek Media","Production I.G, Production Reed",Manga,23 min. per ep.,PG-13 - Teens 13 or older,3531.0,3335,24031,128,1044,11482,1095,1198,9212,493.0,844.0,1908.0,2884.0,1677.0,871.0,289.0,112.0,45.0,37.0
Full Metal Panic! The Second Raid,https://www.crunchyroll.com/full-metal-panic-the-second-raid,https://img1.ak.crunchyroll.com/i/spire2/05420374d45b1de6e365ae27e8374d091522264400_full.jpg,0,4,20,5.0,0,0,0,0,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,7.96,"Action, Military, Mecha",Full Metal Panic! The Second Raid,フルメタル パニック！The Second Raid,TV,13,"Jul 14, 2005 to Oct 20, 2005",Summer 2005,"Kadokawa Shoten, Happinet Pictures","ADV Films, Funimation, Kadokawa Pictures USA",Kyoto Animation,Light novel,24 min. per ep.,R - 17+ (violence & profanity),579.0,639,227927,1358,4667,177524,3840,2271,39625,14139.0,30146.0,45246.0,29917.0,9377.0,3127.0,816.0,235.0,115.0,129.0
W'z,https://www.crunchyroll.com/wz,https://img1.ak.crunchyroll.com/i/spire4/8f4d08f2e5f9f3c2c856bcd9aa73b6f31549125935_full.jpg,13,4,17,4.25,0,0,0,3,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37509,5.54,"Action, Music",Unknown,ウィズ,TV,13,"Jan 6, 2019 to Mar 31, 2019",Winter 2019,"Frontier Works, Mainichi Broadcasting System, Movic, Sony Music Communications, Glovision, Hakuhodo DY Music & Pictures, Medicos Entertainment, Kadokawa Media House, Sega Interactive, GOON TRAX, FABTONE",Sentai Filmworks,GoHands,Original,23 min. per ep.,PG-13 - Teens 13 or older,9576.0,3665,19992,36,1939,5370,818,3858,8007,240.0,185.0,417.0,867.0,1029.0,986.0,755.0,471.0,413.0,459.0
K,https://www.crunchyroll.com/k,https://img1.ak.crunchyroll.com/i/spire2/99f92d123a765d249b28e9cff1ffcbd11575922001_full.jpg,0,3,15,5.0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14467,7.51,"Action, Mystery, Super Power, Supernatural",K,K,TV,13,"Oct 5, 2012 to Dec 28, 2012",Fall 2012,"Starchild Records, Mainichi Broadcasting System, KlockWorx",VIZ Media,GoHands,Original,24 min. per ep.,PG-13 - Teens 13 or older,1560.0,178,597674,6458,28262,400631,17313,22455,129013,31390.0,46720.0,81776.0,81210.0,37490.0,17497.0,7354.0,2969.0,1524.0,996.0
Hakata Mentai! Pirikarako-chan,https://www.crunchyroll.com/hakata-mentai-pirikarako-chan,https://img1.ak.crunchyroll.com/i/spire2/4763b56428b5ae91c05c10e31d70dcbe1562442391_full.jpg,12,3,14,4.67,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39620,5.05,"Comedy, Slice of Life",Unknown,博多明太！ぴりからこちゃん,TV,12,"Jul 7, 2019 to Sep 22, 2019",Summer 2019,Unknown,Unknown,G-angle,Original,4 min. per ep.,G - All Ages,10534.0,8428,2360,1,175,1035,72,677,401,33.0,4.0,22.0,100.0,196.0,295.0,177.0,110.0,73.0,75.0
Giant Gorg,https://www.crunchyroll.com/giant-gorg,https://img1.ak.crunchyroll.com/i/spire4/8452e9c1ab2e4edc6f8e158e29d8f2cd1482199798_full.jpg,0,3,13,4.33,0,0,0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327,7.12,"Action, Adventure, Mecha, Sci-Fi",Giant Gorg,巨神ゴーグ〈ジャイアントゴーグ〉,TV,26,"Apr 5, 1984 to Sep 27, 1984",Spring 1984,Unknown,Discotek Media,Sunrise,Original,25 min. per ep.,PG-13 - Teens 13 or older,3112.0,6983,4143,23,271,952,222,141,2557,84.0,80.0,223.0,212.0,127.0,60.0,23.0,15.0,4.0,5.0
Cat's Eye,https://www.crunchyroll.com/cats-eye,https://img1.ak.crunchyroll.com/i/spire4/c04f7b25b3a76c293217fc5f50b3e1171447454206_full.jpg,0,3,12,4.0,0,1,0,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043,7.18,"Action, Adventure, Comedy, Mystery, Romance",Unknown,キャッツ・アイ,TV,73,"Jul 11, 1983 to Jul 8, 1985",Summer 1983,Unknown,Nozomi Entertainment,Tokyo Movie Shinsha,Manga,25 min. per ep.,PG-13 - Teens 13 or older,2837.0,4222,14529,66,897,6701,961,963,5007,326.0,567.0,1177.0,1863.0,1012.0,415.0,109.0,36.0,19.0,10.0
Makeruna!! Aku no Gundan!,https://www.crunchyroll.com/makeruna-aku-no-gundan,https://img1.ak.crunchyroll.com/i/spire4/a29e0baba24f3067133efba525be7a111491834515_full.jpg,12,3,12,4.0,0,1,0,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34888,5.32,"Comedy, Shounen",Unknown,まけるな!! あくのぐんだん！,TV,12,"Apr 5, 2017 to Jun 21, 2017",Spring 2017,Bushiroad,Unknown,Tatsunoko Production,Manga,5 min. per ep.,G - All Ages,10113.0,9333,1648,1,122,794,50,358,324,19.0,7.0,18.0,102.0,155.0,183.0,119.0,68.0,37.0,44.0
ARP Backstage Pass,https://www.crunchyroll.com/arp-backstage-pass,https://img1.ak.crunchyroll.com/i/spire1/a941a19c00af2faeb8f34120a54ad19e1578890144_full.jpg,9,3,11,3.67,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40137,5.59,Music,Unknown,ARP Backstage Pass,TV,10,"Jan 13, 2020 to Mar 30, 2020",Winter 2020,"Avex Entertainment, Mainichi Broadcasting System, Asmik Ace, Tokyo MX, Kadokawa, YUKE'S",Unknown,Dynamo Pictures,Other,23 min. per ep.,PG-13 - Teens 13 or older,9455.0,6485,5003,12,441,1250,161,858,2293,43.0,41.0,94.0,186.0,229.0,242.0,185.0,114.0,96.0,80.0
Vampire Knight,https://www.crunchyroll.com/vampire-knight,https://img1.ak.crunchyroll.com/i/spire3/cc01fe83d833d6c073ca006351a016ad1576023945_full.jpg,0,3,11,3.67,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3457,7.03,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",Vampire Knight,ヴァンパイア騎士〈ナイト〉,TV,13,"Apr 8, 2008 to Jul 1, 2008",Spring 2008,"TV Tokyo, Aniplex, Nihon Ad Systems",VIZ Media,Studio Deen,Manga,24 min. per ep.,PG-13 - Teens 13 or older,3546.0,254,479832,8751,15986,371018,10917,24743,57168,29741.0,35337.0,54219.0,68626.0,44964.0,27355.0,14894.0,6477.0,4121.0,3088.0
Onyankopon,https://www.crunchyroll.com/onyankopon,https://img1.ak.crunchyroll.com/i/spire3/7c3968d01a6c7aaff6e45346802f4b541507666216_full.jpg,12,3,5,1.67,2,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35971,4.47,"Music, Comedy, School",Unknown,おにゃんこポン,ONA,12,"Oct 6, 2017 to Dec 22, 2017",Unknown,Asmik Ace,Unknown,Kyotoma,Other,3 min. per ep.,G - All Ages,10908.0,9901,1279,0,91,566,48,316,258,16.0,4.0,15.0,25.0,69.0,97.0,90.0,82.0,70.0,85.0
Space Adventure Cobra,https://www.crunchyroll.com/space-adventure-cobra,https://img1.ak.crunchyroll.com/i/spire1/c757e7a9c3774c0553323286a2a34d311447459729_full.jpg,0,2,10,5.0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452,7.11,"Action, Adventure, Sci-Fi, Space",Space Adventure Cobra:The Movie,SPACE ADVENTURE コブラ,Movie,1,"Jul 3, 1982",Unknown,Unknown,"Discotek Media, Urban Vision",TMS Entertainment,Manga,1 hr. 39 min.,R+ - Mild Nudity,3178.0,5533,7396,34,185,4097,90,80,2944,188.0,360.0,734.0,927.0,566.0,243.0,70.0,35.0,14.0,9.0
Battle Girl High School,https://www.crunchyroll.com/battle-girl-high-school,https://img1.ak.crunchyroll.com/i/spire1/df2428f98b4686fa97f076659e0b8ab51543533019_full.jpg,12,2,10,5.0,0,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33184,5.84,"Action, Sci-Fi, School",Battle Girl High School,バトルガール ハイスクール,TV,12,"Jul 3, 2017 to Sep 18, 2017",Summer 2017,"flying DOG, Hakuhodo DY Music & Pictures, COLOPL",Sentai Filmworks,SILVER LINK.,Game,23 min. per ep.,PG-13 - Teens 13 or older,8699.0,3596,20625,56,1770,5029,830,3465,9531,248.0,146.0,362.0,807.0,1125.0,995.0,633.0,427.0,280.0,183.0
Robot Carnival,https://www.crunchyroll.com/robot-carnival,https://img1.ak.crunchyroll.com/i/spire3/1816b0c4c09fad500d90be05c5a9812c1504136434_full.jpg,0,2,10,5.0,0,0,0,0,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182,7.28,"Sci-Fi, Fantasy, Mecha",Robot Carnival,ロボット・カーニバル,OVA,1,"Jul 21, 1987",Unknown,Unknown,Discotek Media,APPP,Original,1 hr. 31 min.,PG-13 - Teens 13 or older,2442.0,3968,16702,86,497,8075,267,152,7711,534.0,800.0,1533.0,1747.0,986.0,401.0,174.0,66.0,23.0,15.0
